hotel_place_id,nearby_place_name,nearby_place_type,distance,latitude,longitude
ChIJF230yyvpaC4RNBlVtHPdHfA,Sumber Alfaria Trijaya. PT (Alfamart),Belanja,0.05,-6.933.125.999.999.990,1.075.909.567
ChIJF230yyvpaC4RNBlVtHPdHfA,Bantex,Belanja,0.06,-69.331.534,107.590.002
ChIJF230yyvpaC4RNBlVtHPdHfA,MoneyGram,Keuangan,0.06,-69.332.888,1.075.901.133
ChIJF230yyvpaC4RNBlVtHPdHfA,"Sinar Jernih Sarana, Bandung",Belanja,0.06,-69.333.186,1.075.901.377
ChIJF230yyvpaC4RNBlVtHPdHfA,Bank Mega,Keuangan,0.06,-6.933.085.600.000.000,1.075.899.463
ChIJF230yyvpaC4RNBlVtHPdHfA,Padepokan Seni Mayang Sunda,Hiburan,0.07,-6.932.910.300.000.000,1.075.898.667
ChIJF230yyvpaC4RNBlVtHPdHfA,ATM bank bjb,Keuangan,0.07,-69.331.542,1.075.899.478
ChIJF230yyvpaC4RNBlVtHPdHfA,Mega Bank ATM,Keuangan,0.07,-6.933.103.999.999.990,1.075.899.291
ChIJF230yyvpaC4RNBlVtHPdHfA,Tirta Larastama Dinamika Finance. PT,Keuangan,0.08,-6.933.355,1.075.899.589
ChIJF230yyvpaC4RNBlVtHPdHfA,PT.Best Sun Teknology Indonesia,Lainnya,0.09,-69.333.133,107.589.803
ChIJF230yyvpaC4RNBlVtHPdHfA,Nere Design & Print,Lainnya,0.09,-6.933.314.299.999.990,1.075.897.627
ChIJF230yyvpaC4RNBlVtHPdHfA,Maybank KCP Kopo Plaza,Keuangan,0.09,-6.933.401.000.000.000,1.075.898.126
ChIJF230yyvpaC4RNBlVtHPdHfA,Inni Ceragem. PT - Pangesto,Lainnya,0.1,-6.932.403.400.000.000,1.075.897.776
ChIJF230yyvpaC4RNBlVtHPdHfA,Asuransi Sinar Mas. PT - Agency Bandung,Lainnya,0.11,-69.337.652,1.075.911.146
ChIJF230yyvpaC4RNBlVtHPdHfA,Kurnia Duta Elektrik,Lainnya,0.11,-69.339.097,1.075.902.356
ChIJF230yyvpaC4RNBlVtHPdHfA,Autonics Bandung CS,Lainnya,0.11,-6.933.921,107.590.162
ChIJF230yyvpaC4RNBlVtHPdHfA,ATM Mandiri,Keuangan,0.11,-6.933.963.999.999.990,1.075.906.549
ChIJF230yyvpaC4RNBlVtHPdHfA,PT. Denko Wahana Prima,Lainnya,0.12,-69.335.659,1.075.895.931
ChIJF230yyvpaC4RNBlVtHPdHfA,DouxStorage,Belanja,0.12,-6.933.772.299.999.990,1.075.898.141
ChIJF230yyvpaC4RNBlVtHPdHfA,Teknika Sarana Gardian. PT,Lainnya,0.12,-6.933.318,1.075.894.553
ChIJF230yyvpaC4RNBlVtHPdHfA,Pt.Vinatama Mas,Belanja,0.13,-6.933.847.900.000.000,1.075.898.142
ChIJF230yyvpaC4RNBlVtHPdHfA,LG Service Center Bandung,Lainnya,0.14,-6.934.126,1.075.900.636
ChIJF230yyvpaC4RNBlVtHPdHfA,SLS Laharindo Bandung,Belanja,0.14,-69.342.039,1.075.904.433
ChIJF230yyvpaC4RNBlVtHPdHfA,Surgika Alkesindo. PT - Bandung ( Branch Office ),Kesehatan,0.16,-69.318.828,1.075.894.761
ChIJF230yyvpaC4RNBlVtHPdHfA,ATM Bank BCA 113L-Lingkar Selatan,Keuangan,0.16,-6.932.178.299.999.990,107.589.305
ChIJF230yyvpaC4RNBlVtHPdHfA,SKA MOTOR,Belanja,0.16,-6.932.173,107.589.304
ChIJF230yyvpaC4RNBlVtHPdHfA,Actual Kencana Appraisal. PT,Keuangan,0.17,-69.338.476,1.075.892.536
ChIJF230yyvpaC4RNBlVtHPdHfA,PT. Kahar Duta Sarana,Belanja,0.17,-6.934.401.299.999.990,1.075.901.748
ChIJF230yyvpaC4RNBlVtHPdHfA,Asuransi Ramayana Tbk. PT (Bengkel Rekaan Bandung),Keuangan,0.17,-69.342.497,1.075.912.209
ChIJF230yyvpaC4RNBlVtHPdHfA,Agansa Primatama. PT,Lainnya,0.22,-6.934.833.500.000.000,1.075.900.112
ChIJF230yyvpaC4RNBlVtHPdHfA,Karya Bakti Nusindo. PT,Kesehatan,0.24,-69.338.612,1.075.885.823
ChIJF230yyvpaC4RNBlVtHPdHfA,Ichi AutoCare,Transportasi,0.29,-6.934.877.299.999.990,1.075.922.619
ChIJF230yyvpaC4RNBlVtHPdHfA,Niky Variasi V-KOOL,Transportasi,0.35,-69.355.191,1.075.923.512
ChIJF230yyvpaC4RNBlVtHPdHfA,Nasari,Belanja,0.37,-693.045,107.588.248
ChIJF230yyvpaC4RNBlVtHPdHfA,CN Mandiri,Lainnya,0.37,-6.933.414.000.000.000,107.587.202
ChIJF230yyvpaC4RNBlVtHPdHfA,Mirages Printing,Belanja,0.4,-693.058,107.587.802
ChIJF230yyvpaC4RNBlVtHPdHfA,Fora Guest House Taman Lingkar,Penginapan,0.51,-69.371.638,1.075.922.848
ChIJF230yyvpaC4RNBlVtHPdHfA,Grand Pasundan Convention Hotel,Penginapan,0.53,-6.936.666.199.999.990,1.075.935.451
ChIJF230yyvpaC4RNBlVtHPdHfA,Helios Fitnes,Olahraga,0.54,-69.294.809,1.075.870.986
ChIJF230yyvpaC4RNBlVtHPdHfA,TIKI Agen Tarogong,Lainnya,0.54,-6.930.678.999.999.990,1.075.948.073
ChIJF230yyvpaC4RNBlVtHPdHfA,LOTTE Mart Bandung Festival,Belanja,0.55,-6.929.807.599.999.990,1.075.866.333
ChIJF230yyvpaC4RNBlVtHPdHfA,Harris Hotel & Conventions Festival Citylink Bandung,Penginapan,0.57,-6.929.580.800.000.000,1.075.865.762
ChIJF230yyvpaC4RNBlVtHPdHfA,SMP Negeri 24 Bandung,Pendidikan,0.57,-6.936.444.400.000.000,1.075.867.471
ChIJF230yyvpaC4RNBlVtHPdHfA,Java,Belanja,0.58,-69.296.264,1.075.864.203
ChIJF230yyvpaC4RNBlVtHPdHfA,Pin Kayu Bandung,Belanja,0.59,-69.285.237,1.075.934.861
ChIJF230yyvpaC4RNBlVtHPdHfA,Jagoan Spanduk,Lainnya,0.59,-6.928.533.799.999.990,1.075.934.771
ChIJF230yyvpaC4RNBlVtHPdHfA,POP! Hotel Festival Citylink - Bandung,Penginapan,0.61,-69.294.674,1.075.861.757
ChIJF230yyvpaC4RNBlVtHPdHfA,Game Master Citylink,Lainnya,0.61,-6.929.655.799.999.990,1.075.860.381
ChIJF230yyvpaC4RNBlVtHPdHfA,ATM Muamalat Citylink Mall Bandung / Lotte Mart,Keuangan,0.62,-6.929.089.499.999.990,1.075.864.737
ChIJF230yyvpaC4RNBlVtHPdHfA,KFC • festLink,Restoran,0.64,-69.290.755,1.075.861.555
ChIJF230yyvpaC4RNBlVtHPdHfA,Babakan Irigasi,Lainnya,0.76,-69.279.297,1.075.951.739
ChIJF230yyvpaC4RNBlVtHPdHfA,Sekolah Tinggi Ilmu Kesehatan Immanuel Bandung,Pendidikan,0.78,-6.937.022.699.999.990,1.075.962.781
ChIJF230yyvpaC4RNBlVtHPdHfA,Maspion Servis Center,Lainnya,0.85,-69.398.925,107.593.685
ChIJF230yyvpaC4RNBlVtHPdHfA,MJ Copy Service,Lainnya,0.89,-69.288.235,1.075.974.617
ChIJF230yyvpaC4RNBlVtHPdHfA,Kartu Bayi Online Media,Belanja,0.92,-69.406.804,1.075.875.355
ChIJF230yyvpaC4RNBlVtHPdHfA,Kantor Kecamatan Babakan Ciparay,Lainnya,0.96,-69.372.219,1.075.829.576
ChIJF230yyvpaC4RNBlVtHPdHfA,BCA - KCP Kopo,Keuangan,0.97,-6.927.893,10.759.765
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,favehotel Braga Bandung,Penginapan,0.05,-6.916.959.499.999.990,1.076.091.119
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,PT Centrin Online Prima,Belanja,0.07,-6.916.727.799.999.990,1.076.091.891
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Gino Feruci Braga Hotel,Penginapan,0.11,-69.178.718,1.076.090.829
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Kedaton Hotel,Penginapan,0.18,-6.915.509,1.076.078.497
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Chez Bon Hostel,Penginapan,0.22,-69.187.277,1.076.095.318
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,éL Hotel Bandung,Penginapan,0.23,-69.162.005,1.076.106.178
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,HINO PARTS SHOP PADASUKA MOTOR,Lainnya,0.26,-6.916.999.499.999.990,1.076.062.961
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Saint Peter Cathedral Bandung,Hiburan,0.31,-6.914.825.899.999.990,1.076.105.009
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Istana Hotel Bandung Mitra RedDoorz,Penginapan,0.38,-69.178.663,1.076.119.679
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,RedDoorz Near Braga Street,Penginapan,0.42,-6.918.478.500.000.000,1.076.121.592
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Kimaya Braga Bandung by HARRIS,Penginapan,0.45,-6.920.773,107.610.037
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,The Naripan Hotel,Penginapan,0.46,-69.196.594,1.076.117.445
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Collection O Patradisa Hotel,Penginapan,0.51,-6.912.371.500.000.000,1.076.090.599
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,MD Plaza,Belanja,0.51,-6.917.408.099.999.990,1.076.040.408
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Checkpoint Auto Salon Cafe,Lainnya,0.52,-69.168.069,1.076.133.167
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Bank Danamon Pasar Baru,Keuangan,0.56,-69.177.044,1.076.036.014
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Savoy Homann Bandung,Penginapan,0.58,-6.921.855.599.999.990,1.076.102.631
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,PT. Garuda Indonesia (Persero) Tbk.,Lainnya,0.58,-6.921.185,1.076.116.829
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,HOTEL GUNTUR,Penginapan,0.59,-69.138.664,1.076.043.157
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Golden Flower Hotel,Penginapan,0.6,-69.207.062,1.076.047.065
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Asosiasi Pengendali Pencemaran Lingkungan Indonesia,Lainnya,0.6,-6.920.014.999.999.990,107.613.058
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Arion Suites Hotel Bandung,Penginapan,0.61,-6.913.383.000.000.000,107.604.413
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Zodiak Asia Afrika Hotel Bandung,Penginapan,0.62,-69.211.306,1.076.048.997
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Bandung City Center,Penginapan,0.62,-6.912.855.299.999.990,1.076.048.355
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Parahyangan Plaza,Belanja,0.68,-6.922.484,1.076.059.834
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Aneka Toko,Belanja,0.72,-6.922.337,107.605.011
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Vio Hotel Veteran,Penginapan,0.74,-69.192.735,1.076.149.464
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Bank Mandiri KC Bandung Asia North Africa,Keuangan,0.74,-6.921.583,107.613.429
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Mawar,Penginapan,0.76,-69.236.328,1.076.098.026
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Grand Sovia Hotel,Penginapan,0.82,-69.123.731,1.076.027.986
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Zodiak Kebonjati Hotel Bandung,Penginapan,0.86,-6.916.167.000.000.000,107.600.852
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Toko Mas Enam Pusat,Belanja,0.87,-6.923.358.599.999.990,1.076.041.226
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Serena,Penginapan,0.88,-6.911.797.000.000.000,107.602.606
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Perdana Wisata,Penginapan,0.88,-6.920.179.000.000.000,1.076.013.602
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Levi's® Bandung Indah Plaza,Belanja,0.96,-69.086.186,1.076.110.818
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Latief Inn,Penginapan,0.97,-6.917.326,1.076.173.935
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Kost Sakgan48,Penginapan,01.04,-69.262.121,1.076.100.204
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Pegadaian,Keuangan,01.04,-6.907.988.199.999.990,1.076.112.273
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Edas Creative,Belanja,01.07,-69.076.011,1.076.109.412
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Gino Feruci Kebonjati Hotel,Penginapan,01.08,-69.165.432,1.075.988.591
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Scarlet Kebon Kawung,Penginapan,01.09,-69.113.608,1.076.005.484
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Gandasari,Restoran,1.1,-69.080.239,1.076.129.776
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Santika Bandung,Penginapan,1.12,-69.074.225,1.076.118.312
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hotel Unik,Penginapan,1.12,-6.911.451,1.076.001.625
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Kartika Sari Pusat,Restoran,1.12,-69.119.471,1.075.998.586
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,RedDoorz Plus near Bandung Indah Plaza,Penginapan,1.13,-69.077.273,1.076.129.711
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Zodiak Kebonkawung Hotel Bandung,Penginapan,1.14,-6.912.324.999.999.990,107.599.397
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,The Summit Siliwangi Hotel,Penginapan,1.14,-69.076.621,1.076.129.418
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Bandung,Lainnya,1.16,-69.174.639,1.076.191.228
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Serela Merdeka Hotel,Penginapan,1.16,-690.656,10.760.927
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,D'Sovia Hotel Bandung,Penginapan,1.17,-6.917.205.999.999.990,1.075.980.838
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Prapatan Lima Motor,Belanja,1.21,-6.922.085.000.000.000,1.076.182.947
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,ERI APARTMENT BANDUNG,Penginapan,1.22,-69.220.335,1.076.183.754
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Mutiara Hotel and Convention Bandung,Penginapan,1.23,-6.912.185.700.000.000,1.075.985.963
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Satu Kantor Hypersquare,Lainnya,1.24,-69.145.939,1.075.976.768
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,ITC Kebon Kalapa,Belanja,1.25,-6.928.017.699.999.990,107.606.683
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Hilton Bandung,Penginapan,1.28,-6.913.026.800.000.000,1.075.977.394
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Zodiak Pasirkaliki Hotel Bandung,Penginapan,1.3,-6.911.463.099.999.990,107.598.188
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Asia Afrika Property Bandung,Lainnya,1.32,-69.238.052,1.076.183.448
ChIJe6vpRKHnaC4RVC8ZRbOyQmY,Oasis Siliwangi Hotel Bandung,Penginapan,1.33,-69.115.901,1.076.194.153
ChIJlzm_GlrnaC4RmkewmcP9zC8,GKIm Ka Im Tong,Tempat Ibadah,0.05,-6.910.326,107.597.774
ChIJlzm_GlrnaC4RmkewmcP9zC8,Zodiak Pasirkaliki Hotel Bandung,Penginapan,0.14,-6.911.463.099.999.990,107.598.188
ChIJlzm_GlrnaC4RmkewmcP9zC8,Grand Pacific Hotel,Penginapan,0.16,-69.087.923,1.075.979.058
ChIJlzm_GlrnaC4RmkewmcP9zC8,Mutiara Hotel and Convention Bandung,Penginapan,0.23,-6.912.185.700.000.000,1.075.985.963
ChIJlzm_GlrnaC4RmkewmcP9zC8,Hotel Unik,Penginapan,0.26,-6.911.451,1.076.001.625
ChIJlzm_GlrnaC4RmkewmcP9zC8,Mandarin Restaurant,Restoran,0.26,-69.125,1.075.983.333
ChIJlzm_GlrnaC4RmkewmcP9zC8,Zodiak Kebonkawung Hotel Bandung,Penginapan,0.27,-6.912.324.999.999.990,107.599.397
ChIJlzm_GlrnaC4RmkewmcP9zC8,Kartika Sari Pusat,Restoran,0.27,-69.119.471,1.075.998.586
ChIJlzm_GlrnaC4RmkewmcP9zC8,Hotel Scarlet Kebon Kawung,Penginapan,0.29,-69.113.608,1.076.005.484
ChIJlzm_GlrnaC4RmkewmcP9zC8,PT Simaya Jejaring Mandiri,Jasa,0.31,-69.117.155,1.076.005.781
ChIJlzm_GlrnaC4RmkewmcP9zC8,Hilton Bandung,Penginapan,0.32,-6.913.026.800.000.000,1.075.977.394
ChIJlzm_GlrnaC4RmkewmcP9zC8,Hotel Victory,Penginapan,0.46,-6.906.783.300.000.000,1.075.957.924
ChIJlzm_GlrnaC4RmkewmcP9zC8,Sekolah Dasar Industri,Pendidikan,0.47,-69.127.283,1.075.948.052
ChIJlzm_GlrnaC4RmkewmcP9zC8,Kantor Kecamatan Cicendo,Lainnya,0.47,-69.071.856,1.075.952.073
ChIJlzm_GlrnaC4RmkewmcP9zC8,Gereja Methodist Indonesia,Tempat Ibadah,0.47,-69.116.707,1.076.021.809
ChIJlzm_GlrnaC4RmkewmcP9zC8,Satu Kantor Hypersquare,Lainnya,0.49,-69.145.939,1.075.976.768
ChIJlzm_GlrnaC4RmkewmcP9zC8,Istana Plaza,Belanja,0.5,-69.058.199,1.075.969.907
ChIJlzm_GlrnaC4RmkewmcP9zC8,The Body Shop,Belanja,0.51,-6.905.802.599.999.990,10.759.682
ChIJlzm_GlrnaC4RmkewmcP9zC8,Ayam Goreng Fatmawati,Restoran,0.51,-69.057.467,1.075.969.304
ChIJlzm_GlrnaC4RmkewmcP9zC8,Hotel Serena,Penginapan,0.52,-6.911.797.000.000.000,107.602.606
ChIJlzm_GlrnaC4RmkewmcP9zC8,Nobu Bank,Keuangan,0.52,-6.905.752.700.000.000,1.075.967.811
ChIJlzm_GlrnaC4RmkewmcP9zC8,Era Mentari. PT,Perkantoran,0.53,-69.059.561,1.076.003.977
ChIJlzm_GlrnaC4RmkewmcP9zC8,CV Interior Bandung Megatama,Lainnya,0.53,-6.914.857,107.597.267
ChIJlzm_GlrnaC4RmkewmcP9zC8,Private Landmark Paskal Condonium,Penginapan,0.55,-6.911.125.999.999.990,1.075.932.885
ChIJlzm_GlrnaC4RmkewmcP9zC8,Grand Sovia Hotel,Penginapan,0.56,-69.123.731,1.076.027.986
ChIJlzm_GlrnaC4RmkewmcP9zC8,Arjuna Multimedia,Belanja,0.56,-69.065.981,1.075.946.315
ChIJlzm_GlrnaC4RmkewmcP9zC8,ASTC Ariyanti,Jasa,0.57,-69.051.686,1.075.974
ChIJlzm_GlrnaC4RmkewmcP9zC8,Allianz Life Indonesia. PT - Bandung,Lainnya,0.59,-6.915.473.500.000.000,1.075.974.423
ChIJlzm_GlrnaC4RmkewmcP9zC8,Apartment,Lainnya,0.64,-6.913.409.799.999.990,1.075.934.083
ChIJlzm_GlrnaC4RmkewmcP9zC8,Gereja Kristen Pasundan Jemaat Bandung,Tempat Ibadah,0.65,-6.915.981,1.075.986.643
ChIJlzm_GlrnaC4RmkewmcP9zC8,"Lembaga Zakat, Infaq Sedekah dan Wakaf - Sinergi Foundation",Perkantoran,0.65,-6.904.372,10.759.736
ChIJlzm_GlrnaC4RmkewmcP9zC8,Collector Perfume,Belanja,0.68,-6.904.122.300.000.000,1.075.976.968
ChIJlzm_GlrnaC4RmkewmcP9zC8,OCBC NISP RS Kebonjati,Keuangan,0.69,-6.916.125.399.999.990,1.075.964.893
ChIJlzm_GlrnaC4RmkewmcP9zC8,Gino Feruci Kebonjati Hotel,Penginapan,0.71,-69.165.432,1.075.988.591
ChIJlzm_GlrnaC4RmkewmcP9zC8,Lumino Photography,Lainnya,0.72,-6.903.708,107.597.661
ChIJlzm_GlrnaC4RmkewmcP9zC8,Zodiak Kebonjati Hotel Bandung,Penginapan,0.73,-6.916.167.000.000.000,107.600.852
ChIJlzm_GlrnaC4RmkewmcP9zC8,PT Reska Multi Usaha (KAI Services) Branch 2 Bandung,Lainnya,0.76,-6.914.859.799.999.990,1.076.031.876
ChIJlzm_GlrnaC4RmkewmcP9zC8,Arion Suites Hotel Bandung,Penginapan,0.77,-6.913.383.000.000.000,107.604.413
ChIJlzm_GlrnaC4RmkewmcP9zC8,favehotel Hyper Square,Penginapan,0.77,-69.161.969,1.075.946.296
ChIJlzm_GlrnaC4RmkewmcP9zC8,D'Sovia Hotel Bandung,Penginapan,0.78,-6.917.205.999.999.990,1.075.980.838
ChIJlzm_GlrnaC4RmkewmcP9zC8,Bandung City Center,Penginapan,0.79,-6.912.855.299.999.990,1.076.048.355
ChIJlzm_GlrnaC4RmkewmcP9zC8,HOTEL GUNTUR,Penginapan,0.79,-69.138.664,1.076.043.157
ChIJlzm_GlrnaC4RmkewmcP9zC8,Ottenville Boutique Hotel,Penginapan,0.86,-6.902.856.099.999.990,1.076.007.707
ChIJlzm_GlrnaC4RmkewmcP9zC8,Angkasa Putra Fotocopy & Percetakan,Lainnya,0.86,-69.052.965,107.604.178
ChIJlzm_GlrnaC4RmkewmcP9zC8,Tabloid Bandung Infomedia-PT INDO SARANA MEDIAMAS,Lainnya,0.87,-6.903.120.500.000.000,107.594.749
ChIJlzm_GlrnaC4RmkewmcP9zC8,Novotel Bandung,Penginapan,0.88,-69.048.517,107.604.083
ChIJlzm_GlrnaC4RmkewmcP9zC8,Asuransi Sinar Mas Bandung - Kantor Cabang,Lainnya,0.91,-6.904.138.300.000.000,1.076.036.651
ChIJlzm_GlrnaC4RmkewmcP9zC8,Melbourne Kitchen,Restoran,0.99,-6.902.737.600.000.000,1.076.030.524
ChIJlzm_GlrnaC4RmkewmcP9zC8,"Bobopod Cipaganti, Bandung",Penginapan,0.99,-6.902.737.600.000.000,1.076.030.524
ChIJlzm_GlrnaC4RmkewmcP9zC8,Serela Waringin Hotel,Penginapan,1.0,-6.917.620.899.999.990,1.075.929.988
ChIJlzm_GlrnaC4RmkewmcP9zC8,Excellent Seven Hotel,Penginapan,01.03,-6.901.015.399.999.990,1.075.993.517
ChIJlzm_GlrnaC4RmkewmcP9zC8,Bank Danamon Pasar Baru,Keuangan,01.03,-69.177.044,1.076.036.014
ChIJlzm_GlrnaC4RmkewmcP9zC8,SMA TRINITAS,Pendidikan,01.03,-69.168.854,1.075.916.697
ChIJlzm_GlrnaC4RmkewmcP9zC8,Hotel California,Penginapan,01.06,-6.903.828.499.999.990,1.076.052.744
ChIJlzm_GlrnaC4RmkewmcP9zC8,Hotel Perdana Wisata,Penginapan,1.16,-6.920.179.000.000.000,1.076.013.602
ChIJlzm_GlrnaC4RmkewmcP9zC8,Kedaton Hotel,Penginapan,1.22,-6.915.509,1.076.078.497
ChIJlzm_GlrnaC4RmkewmcP9zC8,Collection O Patradisa Hotel,Penginapan,1.23,-6.912.371.500.000.000,1.076.090.599
ChIJlzm_GlrnaC4RmkewmcP9zC8,Serela Merdeka Hotel,Penginapan,1.29,-690.656,10.760.927
ChIJlzm_GlrnaC4RmkewmcP9zC8,Golden Flower Hotel,Penginapan,1.37,-69.207.062,1.076.047.065
ChIJlzm_GlrnaC4RmkewmcP9zC8,Bandung,Lainnya,2.45,-69.174.639,1.076.191.228
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,ATM BNI,Keuangan,0.05,-69.468.703,1.076.126.111
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,SDN 123 BABAKAN PRIANGAN,Pendidikan,0.1,-69.468.852,1.076.134.953
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,ECU-LAB Indonesia,Transportasi,0.1,-69.472.182,1.076.123.763
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,YWN Office,Lainnya,0.1,-69.473.172,1.076.129.893
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Kantor Kecamatan Regol,Lainnya,0.11,-69.460.238,1.076.117.643
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Gada Elang Sakti. PT,Lainnya,0.13,-6.945.284.899.999.990,1.076.125.368
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,TK Baitul Hikmah,Pendidikan,0.15,-6.946.502,10.761.137
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Unicorn Tosan Perkasa. PT,Lainnya,0.16,-69.478.604,1.076.126.494
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Tiara Kencana. PT,Kesehatan,0.18,-6.944.809.299.999.990,1.076.127.077
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,PT. Diva Techsmart,Lainnya,0.22,-6.945.058.200.000.000,1.076.112.768
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Paket STS Bandung,Lainnya,0.23,-69.484.314,1.076.132.747
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,BTN Soekarno Hatta,Keuangan,0.23,-69.482.684,1.076.116.864
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,PT CIRCLEKA Indonesia utama Bandung,Lainnya,0.24,-69.481.693,1.076.139.891
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,DLS Bandung 1,Belanja,0.24,-6.948.293.599.999.990,1.076.138.145
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,ATM BNI,Keuangan,0.24,-69.482.949,1.076.116.267
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,PT. Santoso Teguh Sakti,Lainnya,0.25,-69.485.215,1.076.135.238
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Trijaya Trans - Bus Pariwisata,Transportasi,0.25,-69.441.756,1.076.127.262
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,ATM BNI PLN Soekarno Hatta,Keuangan,0.26,-6.948.719.199.999.990,1.076.124.612
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,TOUR AND TRAVEL SAFARA-AL,Transportasi,0.26,-69.482.557,1.076.112.085
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Sarung Celana Bandung/QiQu,Belanja,0.27,-6.945.975.099.999.990,1.076.103.402
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Spesialis service pintu terima pesanan kusen dan pintu,Lainnya,0.29,-6.948.582.099.999.990,107.611.206
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,PT PLN (Persero) UP3 Bandung,Lainnya,0.3,-69.489.258,1.076.117.885
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Diesel Repair Service - Motor AB,Transportasi,0.3,-6.948.246.499.999.990,1.076.107.116
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Tarfam Channel Studio,Lainnya,0.3,-69.479.628,107.610.442
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,CV. Tiga Nur Catering,Restoran,0.31,-69.436.958,1.076.119.783
ChIJx3Xs_YzoaC4RtYq4yPwjGcw,Deenay,Belanja,0.35,-6.943.442.699.999.990,1.076.138.599
