hotel_place_id,nearby_place_name,nearby_place_type,distance,latitude,longitude
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Karang Setra Hotel & Cottages,Lodging,1.75,-68.833.788,1.075.955.614
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,OYO 1577 Onic Residence,Lodging,1.78,-68.837.299,1.075.772.402
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,OYO 196 Horizone Residence,Lodging,1.84,-68.870.484,1.075.850.261
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,The Cherry Homes Hotel & Residence,Lodging,1.85,-68.870.322,1.075.843.192
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Brownies House | Bandung Villa,Lodging,1.85,-68.597.414,1.075.990.594
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Cipaku Garden Hotel,Lodging,1.93,-68.614.326,1.076.011.986
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,DBee house unpar student boarding house,Lodging,1.93,-68.728.665,1.076.036.594
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Orchid Home,Lodging,1.95,-68.880.364,1.075.854.776
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Naval Hotel - RedDoorz Premium Partner,Lodging,1.98,-6.885.002,107.596.887
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Asmila Boutique Hotel,Lodging,1.98,-68.820.384,1.076.000.963
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,RedDoorz Premium near Paris Van Java Mall,Lodging,1.98,-68.849.826,1.075.968.938
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,OYO Life 2388 Kost Teratai,Lodging,1.98,-68.878.642,1.075.820.002
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Cottonwood Bed & Breakfast House Bandung,Lodging,2,-68.863.181,107.577.594
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Grand Serela Setiabudhi,Lodging,02.01,-68.810.425,1.076.012.146
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Rumah Mode Factory Outlet,Shopping,02.01,-6.882.944,1.075.996.813
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,OYO 2265 Lily Flower Residence,Lodging,02.03,-68.885.882,1.075.833.386
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,"Sukajadi Hotel, Convention and Gallery",Entertainment,02.05,-68.856.388,1.075.969.927
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,closed prop - inactive,Lodging,02.08,-68.890.609,1.075.833.729
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Parahyangan Catholic University,Education,2.11,-68.751.984,107.604.924
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Verona Palace Hotel,Lodging,2.12,-68.891.984,1.075.822.093
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,OYO 2728 Sinulingga Residence,Lodging,2.17,-68.881.399,1.075.778.059
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Casa Feby Guest House & Kost,Lodging,2.17,-68.897.252,1.075.826.244
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Bandung Boarding House,Lodging,2.18,-6.877.065,1.076.049.825
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,OYO 3805 Ceria House Sultan Premier,Lodging,2.18,-68.900.036,1.075.890.014
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,U Village Hotel,Lodging,2.22,-68.728.946,1.076.063.192
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Grha Ciumbuleuit Guest House,Lodging,2.25,-68.665.222,1.076.063.193
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Hotel Ilos,Lodging,2.27,-68.909.483,1.075.846.211
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Alvin Residence,Lodging,2.29,-68.727.441,1.076.069.524
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Igor Backpacker,Lodging,2.3,-68.812.949,1.076.041.969
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Marawa house #1,Lodging,2.3,-68.846.282,1.075.710.482
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Ciumbuleuit Hotel Gallery,Lodging,2.34,-68.812.494,1.076.045.957
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,from Java Hotel,Lodging,2.36,-68.889.671,107.597.034
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Heri's Canteen,Restaurant,2.39,-687.839,107.606.497
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,I saw the Pasteur Hotel,Lodging,2.43,-68.920.637,1.075.822.168
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Topas Galeria Hotel,Lodging,2.49,-68.928.356,1.075.839.164
ChIJQY_5_ZnmaC4RQ9gxt9M3nF8,Bilique Hotel,Lodging,2.49,-6.848.814,107.591.876
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Kopegtel Corporate Office,Finance,0.08,-6.898.481,107.620.148
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Chiung No. 9,Lodging,0.23,-68.976.404,107.621.214
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,RedDoorz near Gedung Sate 2,Lodging,0.33,-68.961.277,1.076.195.677
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Regional Office III of the State Civil Service Agency,Other,0.33,-6.899.262,107.622.659
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Click Lounge & Resto,Restaurant,0.39,-69.021.496,1.076.214.177
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Regional Office XII of the Ministry of Finance,Other,0.39,-69.005.612,1.076.229.086
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Sate Building,Entertainment,0.4,-69.024.715,1.076.187.018
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Tricada Intronik (Tritronik),Shopping,0.43,-68.994.451,1.076.157.758
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Vio Cimanuk Hotel,Lodging,0.48,-69.030.835,1.076.212.425
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,PT. Many Rajut Prima,Other,0.48,-68.996.268,10.761.541
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,RRI Bandung Office Building,Other,0.51,-6.901.042,107.623.818
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,TRIBECA Bandung,Service,0.55,-69.038.671,1.076.187.338
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Erha Ultimate Cimanuk Bandung,Health,0.57,-69.039.405,1.076.211.053
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Tektaya Corporation,Other,0.57,-69.034.846,107.617.093
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Chocolate Shop,Restaurant,0.58,-69.042.783,1.076.201.477
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Amaris Hotel Cimanuk,Lodging,0.6,-69.043.659,107.620.665
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Bandung Family Room,Lodging,0.62,-69.025.283,1.076.152.665
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Kulem Rangga Gempol,Lodging,0.63,-69.016.148,1.076.145.653
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Sacred Safari Travel Umrah & Hajj,Transportation,0.64,-69.046.587,1.076.209.482
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Rebel Gym,Sport,0.66,-6.896.556,1.076.142.787
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Indonesian Graphology,Education,0.66,-68.931.532,1.076.192.808
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Radio Mara 106.7 FM Bandung,Other,0.67,-68.979.145,107.613.744
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Citarum Hotel,Lodging,0.7,-69.043.666,1.076.230.461
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Muamalat Bank Branch Office Istiqomah,Finance,0.7,-69.050.876,1.076.214.918
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Susan Photo Album,Shopping,0.7,-69.018.073,1.076.254.076
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Flashy,Shopping,0.71,-6.898.165,107.613.315
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,CIMB Niaga ATM (Bandung Riau),Finance,0.71,-69.053.721,1.076.186.456
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Bank MNC International,Finance,0.73,-68.994.706,1.076.130.732
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Taruna Bakti Academy of Secretary & Management,Education,0.74,-69.056.804,107.619.704
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Danamon Bank - Branch Office Bandung Juanda,Finance,0.74,-68.992.513,1.076.130.298
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Baso Malang BoM,Restaurant,0.75,-6.902.031,1.076.136.198
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Selaras Guest House & Restaurant,Lodging,0.78,-69.047.625,1.076.237.432
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Hotel Serela,Lodging,0.79,-69.061.328,1.076.199.037
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,The Palais Dago Hotel,Lodging,0.79,-68.962.861,1.076.131.094
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,BNI ATM,Finance,0.8,-6.897.463,107.612.641
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,PENABUR Banda School,Education,0.81,-69.055.272,1.076.163.354
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,OCBC NISP ATMs,Finance,0.82,-68.974.527,1.076.123.984
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,There is AZKO Living Plaza,Shopping,0.87,-6.901.047,107.612.032
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Indonesian Light,Education,0.87,-69.045.771,1.076.252.997
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,OCBC Bank BANDUNG - BORROMEUS HOSPITAL,Finance,0.89,-68.939.307,1.076.134.679
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Bandung Hotel Partners,Lodging,0.9,-69.019.102,1.076.273.254
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,RMHR Guest House,Lodging,0.91,-69.027.588,1.076.270.143
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Surapati Motor,Transportation,1,-68.995.464,1.076.286.995
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Flores Gallery Hotel,Lodging,01.02,-69.080.758,1.076.179.733
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Natasha Skin Clinic Center,Health,01.02,-69.031.213,107.627.958
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Amaroossa Hotel Bandung,Lodging,01.06,-6.908.499,1.076.184.802
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Tirtawening Regional Public Company of Bandung City,Other,01.06,-68.960.262,107.610.545
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,The Luxton Bandung Hotel,Lodging,01.07,-69.038.145,1.076.113.071
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,OYO 1740 Tekmira Residence Supratman Syariah,Lodging,01.08,-69.036.024,1.076.283.065
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,PRAMITA Lab • Riau,Health,1.16,-69.083.629,107.624.541
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,The Summit Siliwangi Hotel,Lodging,1.21,-69.076.621,1.076.129.418
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,RedDoorz Plus near Bandung Indah Plaza,Lodging,1.22,-69.077.273,1.076.129.711
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Hotel Tibera Cibeunying,Lodging,1.23,-69.080.989,1.076.261.711
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,RedDoorz Plus near Riau Street,Lodging,1.24,-69.093.778,1.076.240.209
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Hotel,Lodging,1.24,-69.080.239,1.076.129.776
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Hotel Santika Bandung,Lodging,1.27,-69.074.225,1.076.118.312
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Patra Bandung Hotel,Lodging,1.29,-68.890.902,1.076.137.453
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Edas Creative,Shopping,1.36,-69.076.011,1.076.109.412
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Bandung,Other,02.05,-69.174.639,1.076.191.228
ChIJYecPEpPmaC4RclO1lIxV9AU,CIMB NIAGA ATM (Borma Supermarket),Finance,0.03,-68.737.707,1.075.959.419
ChIJYecPEpPmaC4RclO1lIxV9AU,BNI ATM BORMA ATM SETIABUDHI DEPARTMENT STORE,Finance,0.04,-68.738.444,1.075.960.873
ChIJYecPEpPmaC4RclO1lIxV9AU,Dunkin Donuts Pot,Restaurant,0.07,-68.740.956,1.075.961.624
ChIJYecPEpPmaC4RclO1lIxV9AU,Amanda Brownies Setiabudi,Restaurant,0.08,-68.730.196,1.075.953.494
ChIJYecPEpPmaC4RclO1lIxV9AU,BCA Branch Office Setiabudi,Finance,0.1,-6.874.289,107.596.251
ChIJYecPEpPmaC4RclO1lIxV9AU,Rotik,Restaurant,0.11,-68.728.854,1.075.950.989
ChIJYecPEpPmaC4RclO1lIxV9AU,Indonesian Sharia Bank ATMs,Finance,0.12,-68.744.281,1.075.963.714
ChIJYecPEpPmaC4RclO1lIxV9AU,Danamon ATMs,Finance,0.13,-68.726.567,1.075.951.069
ChIJYecPEpPmaC4RclO1lIxV9AU,Ivoryshop Balon,Shopping,0.14,-68.732.456,1.075.971.464
ChIJYecPEpPmaC4RclO1lIxV9AU,ATM BCA,Finance,0.14,-68.725.824,1.075.949.966
ChIJYecPEpPmaC4RclO1lIxV9AU,PT. BPR Bina Maju Usaha,Finance,0.14,-68.725.696,1.075.950.075
ChIJYecPEpPmaC4RclO1lIxV9AU,Bank Bukopin ATM,Finance,0.15,-68.725.262,1.075.949.539
ChIJYecPEpPmaC4RclO1lIxV9AU,Djogja Chicken II Special,Restaurant,0.15,-68.747.396,1.075.965.277
ChIJYecPEpPmaC4RclO1lIxV9AU,Starmart,Shopping,0.16,-6.874.535,107.596.879
ChIJYecPEpPmaC4RclO1lIxV9AU,Marem Tegal Satay,Restaurant,0.17,-68.748.725,1.075.966.101
ChIJYecPEpPmaC4RclO1lIxV9AU,OCBC Bank BANDUNG - SETIABUDI,Finance,0.18,-6.872.317,107.594.826
ChIJYecPEpPmaC4RclO1lIxV9AU,Grand Setiabudi Apartment,Lodging,0.2,-68.748.269,1.075.971.191
ChIJYecPEpPmaC4RclO1lIxV9AU,Raa Cha Suki Barbeque,Restaurant,0.2,-68.752.909,1.075.957.127
ChIJYecPEpPmaC4RclO1lIxV9AU,Gokana Ramen & Teppan,Restaurant,0.21,-68.753.733,107.595.748
ChIJYecPEpPmaC4RclO1lIxV9AU,Woori Saudara Bank,Finance,0.22,-687.549,1.075.962.428
ChIJYecPEpPmaC4RclO1lIxV9AU,Pertamina Gas Station Setiabudi,gas station,0.23,-68.753.248,1.075.969.156
ChIJYecPEpPmaC4RclO1lIxV9AU,Geoservices - Bandung Head Office,Other,0.24,-6.875.507,107.596.708
ChIJYecPEpPmaC4RclO1lIxV9AU,YAPEMAS Building St. Laurentius/PPTK Office,Other,0.24,-68.755.798,107.595.295
ChIJYecPEpPmaC4RclO1lIxV9AU,ATM,Finance,0.25,-68.717.994,1.075.943.711
ChIJYecPEpPmaC4RclO1lIxV9AU,Sukajadi Guest House,Lodging,0.26,-68.756.101,1.075.949.141
ChIJYecPEpPmaC4RclO1lIxV9AU,Kise FX ( KiseFX ),Finance,0.28,-6.875.993,1.075.958.807
ChIJYecPEpPmaC4RclO1lIxV9AU,Xin Building,Other,0.28,-68.730.122,1.075.983.817
ChIJYecPEpPmaC4RclO1lIxV9AU,Original SkinCare Adeeva,Shopping,0.28,-68.726.785,1.075.983
ChIJYecPEpPmaC4RclO1lIxV9AU,Yen's Baby & Kid Shop,Shopping,0.3,-68.713.647,1.075.942.046
ChIJYecPEpPmaC4RclO1lIxV9AU,Suis Butcher Steak House Setiabudi,Restaurant,0.3,-68.713.414,107.594.205
ChIJYecPEpPmaC4RclO1lIxV9AU,Dunkin Donuts (Dunkindo Abadi. CV),Restaurant,0.31,-68.716.681,1.075.938.005
ChIJYecPEpPmaC4RclO1lIxV9AU,by ludwick,Restaurant,0.31,-68.727.686,1.075.931.443
ChIJYecPEpPmaC4RclO1lIxV9AU,Caterbox.id | rice box delivery,Restaurant,0.32,-6.871.775,107.593.595
ChIJYecPEpPmaC4RclO1lIxV9AU,ATM Panin Bank,Finance,0.32,-6.871.251,107.594.094
ChIJYecPEpPmaC4RclO1lIxV9AU,Nice Guesthouse,Lodging,0.35,-68.722.245,1.075.987.249
ChIJYecPEpPmaC4RclO1lIxV9AU,Navy Mess,Other,0.35,-68.765.191,1.075.968.257
ChIJYecPEpPmaC4RclO1lIxV9AU,PT. Sucor Securities,Other,0.37,-6.873.589,1.075.992.386
ChIJYecPEpPmaC4RclO1lIxV9AU,Trisetia,Other,0.38,-68.707.989,10.759.381
ChIJYecPEpPmaC4RclO1lIxV9AU,Enter English Center,Other,0.38,-68.707.989,10.759.381
ChIJYecPEpPmaC4RclO1lIxV9AU,Cafe Page,Restaurant,0.38,-68.732.784,1.075.993.373
ChIJYecPEpPmaC4RclO1lIxV9AU,PT Nusantara Plantation I Regional 2,Other,0.39,-68.769.878,1.075.952.959
ChIJYecPEpPmaC4RclO1lIxV9AU,Rose Pao,Restaurant,0.39,-68.768.714,1.075.969.891
ChIJYecPEpPmaC4RclO1lIxV9AU,Financial Education Center (Pusdikku) of the Indonesian Army Education and Training Command,Other,0.39,-68.768.198,1.075.946.059
ChIJYecPEpPmaC4RclO1lIxV9AU,Temasek Independent School,Education,0.45,-68.772.424,1.075.943.111
ChIJYecPEpPmaC4RclO1lIxV9AU,RedDoorz near Paris Van Java 2,Lodging,0.49,-6.877.177,107.593.441
ChIJYecPEpPmaC4RclO1lIxV9AU,PT.,Shopping,0.51,-68.754.129,1.076.000.774
ChIJYecPEpPmaC4RclO1lIxV9AU,Batagor Bandung,Restaurant,0.51,-68.717.323,1.075.916.144
ChIJYecPEpPmaC4RclO1lIxV9AU,Kineruku,Shopping,0.54,-68.753.081,1.076.004.216
ChIJYecPEpPmaC4RclO1lIxV9AU,Yamaha Music School Georama Music (Sukawangi),Other,0.56,-68.784.634,1.075.968.054
ChIJYecPEpPmaC4RclO1lIxV9AU,Enhaii Hotel,Lodging,0.59,-68.683.359,1.075.946.282
ChIJYecPEpPmaC4RclO1lIxV9AU,Geoservices. PT - Field Geology & Sampling,Other,0.6,-6.878.576,1.075.939.906
ChIJYecPEpPmaC4RclO1lIxV9AU,Ganesha Operations Setiabudi,Other,0.62,-68.683.724,1.075.937.763
ChIJYecPEpPmaC4RclO1lIxV9AU,Ramen 38 Sanpachi Mayfair,Restaurant,0.67,-68.795.092,107.596.455
ChIJYecPEpPmaC4RclO1lIxV9AU,De Hill Villa,Lodging,0.83,-68.689.928,1.076.018.725
ChIJYecPEpPmaC4RclO1lIxV9AU,University of Pasundan,Education,0.83,-6.866.502,107.593.245
ChIJYecPEpPmaC4RclO1lIxV9AU,DBee house unpar student boarding house,Lodging,0.86,-68.728.665,1.076.036.594
ChIJYecPEpPmaC4RclO1lIxV9AU,Grace Villa,Lodging,0.99,-68.819.225,1.075.929.918
ChIJ91rS-PHmaC4RgvYetTvngWc,Bandung Boarding House,Lodging,0.2,-6.877.065,1.076.049.825
ChIJ91rS-PHmaC4RgvYetTvngWc,Parahyangan Catholic University,Education,0.28,-68.751.984,107.604.924
ChIJ91rS-PHmaC4RgvYetTvngWc,of all,Shopping,0.28,-68.748.361,1.076.044.003
ChIJ91rS-PHmaC4RgvYetTvngWc,OCBC NISP Unpar,Finance,0.28,-6.875.222,1.076.049.987
ChIJ91rS-PHmaC4RgvYetTvngWc,Mansion Nine,Lodging,0.3,-68.743.515,107.602.974
ChIJ91rS-PHmaC4RgvYetTvngWc,Kineruku,Shopping,0.36,-68.753.081,1.076.004.216
ChIJ91rS-PHmaC4RgvYetTvngWc,Building 2 FH UNPAR,Education,0.38,-68.744.749,1.076.054.724
ChIJ91rS-PHmaC4RgvYetTvngWc,Heri's Canteen,Restaurant,0.39,-687.839,107.606.497
ChIJ91rS-PHmaC4RgvYetTvngWc,PT.,Shopping,0.39,-68.754.129,1.076.000.774
ChIJ91rS-PHmaC4RgvYetTvngWc,Kiss Pastry,Restaurant,0.42,-6.88,1.076.008.333
ChIJ91rS-PHmaC4RgvYetTvngWc,DBee house unpar student boarding house,Lodging,0.47,-68.728.665,1.076.036.594
ChIJ91rS-PHmaC4RgvYetTvngWc,Igor Backpacker,Lodging,0.48,-68.812.949,1.076.041.969
ChIJ91rS-PHmaC4RgvYetTvngWc,Grand Serela Setiabudhi,Lodging,0.49,-68.810.425,1.076.012.146
ChIJ91rS-PHmaC4RgvYetTvngWc,Ciumbuleuit Hotel Gallery,Lodging,0.49,-68.812.494,1.076.045.957
ChIJ91rS-PHmaC4RgvYetTvngWc,U Village Hotel,Lodging,0.58,-68.728.946,1.076.063.192
ChIJ91rS-PHmaC4RgvYetTvngWc,Chicken Bowl,Restaurant,0.61,-68.823.645,1.076.017.532
ChIJ91rS-PHmaC4RgvYetTvngWc,Alvin Residence,Lodging,0.63,-68.727.441,1.076.069.524
ChIJ91rS-PHmaC4RgvYetTvngWc,Asmila Boutique Hotel,Lodging,0.65,-68.820.384,1.076.000.963
ChIJ91rS-PHmaC4RgvYetTvngWc,Grand Setiabudi Apartment,Lodging,0.72,-68.748.269,1.075.971.191
ChIJ91rS-PHmaC4RgvYetTvngWc,Rumah Mode Factory Outlet,Shopping,0.76,-6.882.944,1.075.996.813
ChIJ91rS-PHmaC4RgvYetTvngWc,De Hill Villa,Lodging,0.91,-68.689.928,1.076.018.725
ChIJ91rS-PHmaC4RgvYetTvngWc,Nalendra Hotel,Lodging,0.93,-68.853.894,1.076.041.264
ChIJ91rS-PHmaC4RgvYetTvngWc,Grand Tjokro,Lodging,01.03,-68.863.196,107.603.844
ChIJ91rS-PHmaC4RgvYetTvngWc,RedDoorz near Paris Van Java 2,Lodging,01.08,-6.877.177,107.593.441
ChIJ91rS-PHmaC4RgvYetTvngWc,Karang Setra Hotel & Cottages,Lodging,1.1,-68.833.788,1.075.955.614
ChIJ91rS-PHmaC4RgvYetTvngWc,RedDoorz Premium near Paris Van Java Mall,Lodging,1.12,-68.849.826,1.075.968.938
ChIJ91rS-PHmaC4RgvYetTvngWc,Naval Hotel - RedDoorz Premium Partner,Lodging,1.13,-6.885.002,107.596.887
ChIJ91rS-PHmaC4RgvYetTvngWc,"Sukajadi Hotel, Convention and Gallery",Entertainment,1.18,-68.856.388,1.075.969.927
ChIJ91rS-PHmaC4RgvYetTvngWc,Grha Ciumbuleuit Guest House,Lodging,1.22,-68.665.222,1.076.063.193
ChIJ91rS-PHmaC4RgvYetTvngWc,House of Sangkuriang Bandung,Lodging,1.24,-68.845.928,1.076.115.341
ChIJ91rS-PHmaC4RgvYetTvngWc,Cihampelas 1 Hotel,Lodging,1.33,-68.889.537,1.076.042.154
ChIJ91rS-PHmaC4RgvYetTvngWc,Scarlet Dago Hotel Bandung,Lodging,1.34,-6.885.276,107.612.098
ChIJ91rS-PHmaC4RgvYetTvngWc,Sky City Home,Lodging,1.34,-68.766.093,1.076.153.544
ChIJ91rS-PHmaC4RgvYetTvngWc,Cihampelas Hotel 2,Lodging,1.44,-68.899.915,1.076.043.908
ChIJ91rS-PHmaC4RgvYetTvngWc,Amaris Hotel Cihampelas,Lodging,1.47,-68.902.171,1.076.038.811
ChIJ91rS-PHmaC4RgvYetTvngWc,from Java Hotel,Lodging,1.49,-68.889.671,107.597.034
ChIJ91rS-PHmaC4RgvYetTvngWc,Padma Hotel Bandung,Lodging,1.53,-68.646.001,107.609.097
ChIJ91rS-PHmaC4RgvYetTvngWc,Hotel Augusta,Lodging,1.56,-68.639.648,1.075.982.339
ChIJ91rS-PHmaC4RgvYetTvngWc,The Kartipah Hotel,Lodging,1.61,-68.765.573,1.076.178.024
ChIJ91rS-PHmaC4RgvYetTvngWc,Bandung Institute of Technology,Education,1.67,-68.903.617,1.076.101.912
ChIJ91rS-PHmaC4RgvYetTvngWc,Patra Bandung Hotel,Lodging,1.77,-68.890.902,1.076.137.453
ChIJ91rS-PHmaC4RgvYetTvngWc,Oyo Arwiga Hotel,Lodging,1.83,-68.929.135,1.075.989.156
ChIJ91rS-PHmaC4RgvYetTvngWc,The Silk At Dago,Lodging,1.84,-68.737.374,1.076.195.749
ChIJ91rS-PHmaC4RgvYetTvngWc,Sheraton Bandung Hotel & Towers,Lodging,1.9,-68.746.624,1.076.202.169
ChIJ91rS-PHmaC4RgvYetTvngWc,The Jayakarta Suites Bandung,Lodging,1.93,-68.706,107.619.437
ChIJ91rS-PHmaC4RgvYetTvngWc,Serela Cihampelas Hotel,Lodging,1.95,-68.946.212,1.076.037.299
ChIJ91rS-PHmaC4RgvYetTvngWc,Sense Hotel,Lodging,1.98,-68.948.142,1.076.049.463
ChIJ91rS-PHmaC4RgvYetTvngWc,Green Batara Hotel,Lodging,1.98,-6.894.861,1.076.038.192
ChIJ91rS-PHmaC4RgvYetTvngWc,Salis Hotel,Lodging,1.98,-68.610.936,1.075.951.767
ChIJ91rS-PHmaC4RgvYetTvngWc,Summer Hills Hotel & Villas,Lodging,1.99,-68.705.616,1.075.863.565
ChIJ91rS-PHmaC4RgvYetTvngWc,Lotus Hotel,Lodging,02.01,-68.808.214,107.621.019
ChIJ91rS-PHmaC4RgvYetTvngWc,favehotel premier - cihampelas,Lodging,2.13,-68.962.111,1.076.034.164
ChIJ91rS-PHmaC4RgvYetTvngWc,Zodiac Sutami Hotel,Lodging,2.15,-68.793.746,1.075.838.536
ChIJ91rS-PHmaC4RgvYetTvngWc,Aston Tropicana,Lodging,2.16,-68.964.562,1.076.036.712
ChIJ91rS-PHmaC4RgvYetTvngWc,Promenade Hotel Bandung,Lodging,2.22,-68.970.267,1.076.037.219
ChIJ91rS-PHmaC4RgvYetTvngWc,De Batara Hotel,Lodging,2.35,-68.981.362,1.076.041.937
ChIJ91rS-PHmaC4RgvYetTvngWc,Vio Hotel Cihampelas,Lodging,2.38,-68.984.502,1.076.043.551
ChIJ91rS-PHmaC4RgvYetTvngWc,The Palais Dago Hotel,Lodging,2.4,-68.962.861,1.076.131.094
ChIJX6TsWOLmaC4RHYoVrUvrfPo,Sheraton Bandung Hotel & Towers,Lodging,0.13,-68.746.624,1.076.202.169
ChIJX6TsWOLmaC4RHYoVrUvrfPo,CIACI VIP ENGLISH - Native Speakers in Bandung,Other,0.26,-6.875.641,1.076.181.656
ChIJX6TsWOLmaC4RHYoVrUvrfPo,Larasati Palace Guest House,Lodging,0.3,-68.763.979,1.076.195.331
ChIJX6TsWOLmaC4RHYoVrUvrfPo,The Jayakarta Suites Bandung,Lodging,0.35,-68.706,107.619.437
ChIJX6TsWOLmaC4RHYoVrUvrfPo,The Kartipah Hotel,Lodging,0.37,-68.765.573,1.076.178.024
ChIJX6TsWOLmaC4RHYoVrUvrfPo,Jacktour,Transportation,0.41,-687.176,1.076.226.295
ChIJX6TsWOLmaC4RHYoVrUvrfPo,Sky City Home,Lodging,0.56,-68.766.093,1.076.153.544
ChIJX6TsWOLmaC4RHYoVrUvrfPo,"RCChem Learning Centre, PT (Training Laboratorium)",Other,0.67,-68.783.796,1.076.156.147
ChIJX6TsWOLmaC4RHYoVrUvrfPo,The Regia Dago Hotel By Ultimo Collection,Lodging,0.72,-68.673.737,1.076.209.235
